1 Periodo,2 CUO,3 Numero correlativo del asiento,4 Codigo de la cuenta contable,5 Codigo de Unidad de Operación,6 Centro de Costo,7 Tipo de Moneda de Origen,8 Tipo de documento de identidad del emisor,9 Numero de documento de identidad del emisor,10 Tipo de Comprobante,11 Numero de Serie del comprobante de Pago,12 Numero de compronbante de pago,13 Fecha Contable,14 Fecha de Vencimiento,15 Fecha de la operación o emision,Glosa referencial,16 Glosa o descripcion de la naturaleza de la operacion registrada de ser el caso,17 Glosa referencial  de ser el caso,18 Movimientos del Debe,19 Movimiento del Haber,20 Dato Estructurado,Account,21 Indica el estado de la operacion,
20231100,1749,M17490,1213101,3,1307,PEN,,,01,F001,00054633,01/11/2023,02/12/2023,02/11/2023,Factura de venta,Factura de venta,3302.11,0.00,140100&20231100&1749&M1749,1,
20231100,1749,M17491,7032111,3,1305,PEN,,,01,F001,00054633,01/11/2023,02/12/2023,02/11/2023,BANCARED ENLACE 1MB PRINCIPAL-LIMA,Factura de venta,0.00,3180.00,140100&20231100&1749&M1749,1,
20231100,1749,M17492,1221103,3,1307,PEN,,,01,F001,00054633,01/11/2023,02/12/2023,02/11/2023,Factura de venta,Factura de venta,450.29,0.00,140100&20231100&1749&M1749,1,
20231100,1749,M17494,4011102,3,1307,PEN,,,01,F001,00054633,01/11/2023,02/12/2023,02/11/2023,VAT,Factura de venta,0.00,572.40,140100&20231100&1749&M1749,1,
20231100,1760,M17600,4212101,3,,PEN,6,20100047218,01,FN01,14496164,01/11/2023,02/11/2023,02/11/2023,PAGO COMISIÓN GIROS Y TRANSFERENCIAS 31-10,Factura,0.00,6.80,080100&20231100&1760&M1760,1,
20231100,1760,M17601,6391102,3,1359,PEN,6,20100047218,01,FN01,14496164,01/11/2023,,02/11/2023,PAGO COMISIÓN GIROS Y TRANSFERENCIAS 31-10,Factura,6.80,0.00,080100&20231100&1760&M1760,1,
20231100,1766,M17660,4212101,3,,PEN,6,20603777850,01,E001,92,01/11/2023,30/11/2023,01/11/2023,SERVICIO DE ADMINISTRACION DE GIMNASIOMES NOVIEMBRE,Factura,0.00,3323.00,080100&20231100&1766&M1766,1,
20231100,1766,M17661,6251103,3,1392,PEN,6,20603777850,01,E001,92,01/11/2023,,01/11/2023,SERVICIO DE ADMINISTRACION DE GIMNASIOMES NOVIEMBRE,Factura,3200.00,0.00,080100&20231100&1766&M1766,1,
20231100,1766,M17662,4221103,3,1392,PEN,6,20603777850,01,E001,92,01/11/2023,,01/11/2023,SERVICIO DE ADMINISTRACION DE GIMNASIOMES NOVIEMBRE,Factura,0.00,453.12,080100&20231100&1766&M1766,1,
20231100,1766,M17663,4221103,3,1392,PEN,6,20603777850,01,E001,92,01/11/2023,,01/11/2023,SERVICIO DE ADMINISTRACION DE GIMNASIOMES NOVIEMBRE,Factura,0.12,0.00,080100&20231100&1766&M1766,1,
20231100,1766,M17665,4011101,3,,PEN,6,20603777850,01,E001,92,01/11/2023,,01/11/2023,VAT,Factura,576.00,0.00,080100&20231100&1766&M1766,1,
20231100,1769,M17690,4212101,3,,PEN,6,20610448586,01,E001,447,01/11/2023,03/12/2023,03/11/2023,SUPLEMENTO CADE - AVISO PERU 21 - NOV 2023,Factura,0.00,13282.14,080100&20231100&1769&M1769,1,
20231100,1769,M17691,6371101,3,1408,PEN,6,20610448586,01,E001,447,01/11/2023,,03/11/2023,SUPLEMENTO CADE - AVISO PERU 21 - NOV 2023,Factura,12790.80,0.00,080100&20231100&1769&M1769,1,
20231100,1769,M17692,4221103,3,1408,PEN,6,20610448586,01,E001,447,01/11/2023,,03/11/2023,SUPLEMENTO CADE - AVISO PERU 21 - NOV 2023,Factura,0.00,1811.18,080100&20231100&1769&M1769,1,
20231100,1769,M17693,4221103,3,1408,PEN,6,20610448586,01,E001,447,01/11/2023,,03/11/2023,SUPLEMENTO CADE - AVISO PERU 21 - NOV 2023,Factura,0.18,0.00,080100&20231100&1769&M1769,1,
20231100,1769,M17695,4011101,3,,PEN,6,20610448586,01,E001,447,01/11/2023,,03/11/2023,VAT,Factura,2302.34,0.00,080100&20231100&1769&M1769,1,
20231100,1772,M17720,1213201,3,1384,USD,,,01,F001,00054635,01/11/2023,18/11/2023,03/11/2023,Factura de venta,Factura de venta,6957.60,0.00,140100&20231100&1772&M1772,1,
20231100,1772,M17721,7032111,3,1384,USD,,,01,F001,00054635,01/11/2023,18/11/2023,03/11/2023,INSCRIPCIÓN REGULAR CORPORATIVA,Factura de venta,0.00,6700.32,140100&20231100&1772&M1772,1,
20231100,1772,M17722,1221203,3,1384,USD,,,01,F001,00054635,01/11/2023,18/11/2023,03/11/2023,Factura de venta,Factura de venta,948.78,0.00,140100&20231100&1772&M1772,1,
20231100,1772,M17724,4011102,3,1384,USD,,,01,F001,00054635,01/11/2023,18/11/2023,03/11/2023,VAT,Factura de venta,0.00,1206.06,140100&20231100&1772&M1772,1,
20231100,1773,M17730,4212101,3,,PEN,6,20508671378,01,E001,7813,01/11/2023,02/12/2023,02/11/2023,SERV MONITOREO MEDIOS EN PRENSA ESCRITA TELEVISION RADIO DE LIMA Y PORTALES WEB A NIVEL NACIONAL SOBRE INFORMACION RELACIONADA CON TERRORISMO FINANCIAMIENTO DEL TERRORISMO ARMAS DE DESTRUCCION MASIVA LAVADO DE ACTIVOS Y DELITOS PRECEDENTES NOVIEMBRE 2023,Factura,0.00,6230.00,080100&20231100&1773&M1773,1,
20231100,1773,M17731,6327104,3,1345,PEN,6,20508671378,01,E001,7813,01/11/2023,,02/11/2023,MONITOREO MEDIOS EN PRENSA ESCRITATELEVISION RADIO DE LIMA Y PORTALES WEB A NIVEL NACIONAL SOBRE INFORMACION RELACIONADA CONTERRORISMO FINANCIAMIENTO DEL TERRORISMO ARMAS DE DESTRUCCION MASIVA LAVADO DE ACTIVOS Y DELITOS PRECEDENTES NOV 2023,Factura,6000.00,0.00,080100&20231100&1773&M1773,1,
20231100,1773,M17732,4221103,3,1345,PEN,6,20508671378,01,E001,7813,01/11/2023,,02/11/2023,SERV MONITOREO MEDIOS EN PRENSA ESCRITA TELEVISION RADIO DE LIMA Y PORTALES WEB A NIVEL NACIONAL SOBRE INFORMACION RELACIONADA CON TERRORISMO FINANCIAMIENTO DEL TERRORISMO ARMAS DE DESTRUCCION MASIVA LAVADO DE ACTIVOS Y DELITOS PRECEDENTES NOVIEMBRE 2023,Factura,0.00,849.60,080100&20231100&1773&M1773,1,
20231100,1773,M17733,4221103,3,1345,PEN,6,20508671378,01,E001,7813,01/11/2023,,02/11/2023,MONITOREO MEDIOS EN PRENSA ESCRITATELEVISION RADIO DE LIMA Y PORTALES WEB A NIVEL NACIONAL SOBRE INFORMACION RELACIONADA CONTERRORISMO FINANCIAMIENTO DEL TERRORISMO ARMAS DE DESTRUCCION MASIVA LAVADO DE ACTIVOS Y DELITOS PRECEDENTES NOV 2023,Factura,0.00,0.40,080100&20231100&1773&M1773,1,
20231100,1773,M17735,4011101,3,,PEN,6,20508671378,01,E001,7813,01/11/2023,,02/11/2023,VAT,Factura,1080.00,0.00,080100&20231100&1773&M1773,1,
20231100,1775,M17750,4212101,3,,PEN,6,20306532201,01,F001,5703,01/11/2023,02/12/2023,02/11/2023,CURSO CSX CYBERSECURITY PARA HANS DIAS ALVARADO,Factura,0.00,870.00,080100&20231100&1775&M1775,1,
20231100,1775,M17751,6241102,3,1418,PEN,6,20306532201,01,F001,5703,01/11/2023,,02/11/2023,CURSO CSX CYBERSECURITY PARA HANS DIAS ALVARADO80 ASBANC,Factura,696.00,0.00,080100&20231100&1775&M1775,1,
20231100,1775,M17752,1411101,3,1418,PEN,6,20306532201,01,F001,5703,01/11/2023,,02/11/2023,CURSO CSX CYBERSECURITY PARA HANS DIAS ALVARADO20 COLABORADOR,Factura,174.00,0.00,080100&20231100&1775&M1775,1,
20231100,1885,M18850,1213101,3,1356,PEN,,,01,F001,00055010,01/11/2023,14/12/2023,14/11/2023,OC 192601,Factura de venta,16042.03,0.00,140100&20231100&1885&M1885,1,
20231100,1885,M18851,7032111,3,1356,PEN,,,01,F001,00055010,01/11/2023,14/12/2023,14/11/2023,ALO BANCO CUOTA SOCIOS,Factura de venta,0.00,15448.80,140100&20231100&1885&M1885,1,
20231100,1885,M18852,1221103,3,1356,PEN,,,01,F001,00055010,01/11/2023,14/12/2023,14/11/2023,OC 192601,Factura de venta,2187.55,0.00,140100&20231100&1885&M1885,1,
20231100,1885,M18854,4011102,3,1356,PEN,,,01,F001,00055010,01/11/2023,14/12/2023,14/11/2023,IVA,Factura de venta,0.00,2780.78,140100&20231100&1885&M1885,1,
20231100,1902,M19020,1213201,3,1311,USD,,,01,F001,00055137,01/11/2023,17/12/2023,17/11/2023,OC 192599  NR 274196,Factura de venta,1077.13,0.00,140100&20231100&1902&M1902,1,
20231100,1902,M19021,7032111,3,1311,USD,,,01,F001,00055137,01/11/2023,17/12/2023,17/11/2023,RED BANCOS LBTR INTERCONEXION 1MB-LIMA,Factura de venta,0.00,1037.30,140100&20231100&1902&M1902,1,
20231100,1902,M19022,1221203,3,1311,USD,,,01,F001,00055137,01/11/2023,17/12/2023,17/11/2023,OC 192599  NR 274196,Factura de venta,146.88,0.00,140100&20231100&1902&M1902,1,
20231100,1902,M19024,4011102,3,1311,USD,,,01,F001,00055137,01/11/2023,17/12/2023,17/11/2023,IVA,Factura de venta,0.00,186.71,140100&20231100&1902&M1902,1,
