1 Periodo,2 CUO,3 Numero correlativo del asiento,4 Codigo de la cuenta contable,5 Codigo de Unidad de Operación,6 Centro de Costo,7 Tipo de Moneda de Origen,8 Tipo de documento de identidad del emisor,9 Numero de documento de identidad del emisor,10 Tipo de Comprobante,11 Numero de Serie del comprobante de Pago,12 Numero de compronbante de pago,13 Fecha Contable,14 Fecha de Vencimiento,15 Fecha de la operación o emision,Glosa referencial,16 Glosa o descripcion de la naturaleza de la operacion registrada de ser el caso,17 Glosa referencial  de ser el caso,18 Movimientos del Debe,19 Movimiento del Haber,20 Dato Estructurado,Account,21 Indica el estado de la operacion,
20231100,16284,M162840,1010101,3,1301,PEN,,,00,0,0,01/11/2023,,08/11/2023,DET F-54085 DINER,Asiento,596.00,0.00,,1,
20231100,16288,M162880,1010101,3,1301,PEN,,,00,0,0,01/11/2023,,08/11/2023,DET F-54082 DINERS,Asiento,108.00,0.00,,1,
20231100,6632,M66320,1041101,3,1322,PEN,,,00,0,0,01/11/2023,,02/11/2023,COB F001-54166 CAJA POPULAR,Pago,10411.86,0.00,,1,
20231100,6765,M67650,1041101,3,1325,PEN,,,00,0,0,01/11/2023,,02/11/2023,COB F001-00054165 CAJA POPULAR,Pago,3105.38,0.00,,1,
20231100,6770,M67700,1041101,3,1312,PEN,,,00,0,0,01/11/2023,,02/11/2023,COB  F001-00054545 ORGAN EVALUAC Y FISCALIZ AMBIENTAL,Pago,2363.00,0.00,,1,
20231100,6773,M67730,1041101,3,1301,PEN,6,20605987975,00,0,0,01/11/2023,,10/11/2023,000000032,Pago de factura,0.00,1790.99,,1,
20231100,6774,M67740,1041101,3,1301,PEN,6,20603918119,00,0,0,01/11/2023,,10/11/2023,000000033,Pago de factura,0.00,831.00,,1,
20231100,6775,M67750,1041101,3,1301,PEN,6,20101155588,00,0,0,01/11/2023,,10/11/2023,000000034,Pago de factura,0.00,14154.83,,1,
20231100,6776,M67760,1041101,3,1301,PEN,6,20340053118,00,0,0,01/11/2023,,10/11/2023,000000035,Pago de factura,0.00,17896.54,,1,
20231100,6777,M67770,1041101,3,1301,PEN,6,20600421990,00,0,0,01/11/2023,,10/11/2023,000000036,Pago de factura,0.00,647.82,,1,
20231100,6778,M67780,1041101,3,1301,PEN,6,20502641655,00,0,0,01/11/2023,,10/11/2023,000000037,Pago de factura,0.00,1320.00,,1,
